"Subsystem","File","FileName","Function","Params","Line","Visibility","FileRole"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_GetQueuedStuff","player, race, isMilitary","1112","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_HashSetToArray","t","1137","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_BuildUnitsUiTable","units, queued","1145","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_SplitByIsMilitary","units, isMilitary","1166","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_CompareUnitCount","unit1, unit2","1179","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_UpdateUnitsAndQueuedStuff","t, player, race","1186","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_GetLimitColors","current, max","1223","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_UpdateLimits","","1237","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_GetNormalizedRewardTitle","reward, player_id, raceName","1314","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_GetNextRewardTitle","playersEntry","1359","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_GetNextRewardIcon","playersEntry","1388","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_BuildRewardPreview","player, count","1399","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_GetRewardProgressBounds","current_kills, player_civ, objective_next_req","1468","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_ReconstructCrossedThresholds","player_civ, old_req, new_req","1507","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_BuildPlaybackMilestone","player, player_civ, threshold","1529","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_UpdateRewardProgress","","1587","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_RewardPlayback_AdvanceQueue","pb, current_kills","1733","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_TrySetObjectiveVisible","objectiveId, isVisible","1778","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_SetObjectivesVisible","isVisible","1789","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_Toggle_TrySetProperty","target, property, value","1840","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_Toggle_TrySetObjectivesVisible","isVisible","1849","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_ToggleTrace","msg","1858","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_Debug_ToggleProbe","path","1865","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_Toggle","","1900","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_SwapResourceWithIncomePerMinute","","1971","public","core"
"playerui","playerui/playerui.scar","playerui.scar","PlayerUI_OnInit","","56","public","core"
"playerui","playerui/playerui.scar","playerui.scar","PlayerUI_PresetFinalize","","190","public","core"
"playerui","playerui/tracking/tracking_agingupprogress.scar","tracking_agingupprogress.scar","PlayerUI_AgingUpProgress:Initialize","","12","public","core"
"playerui","playerui/tracking/tracking_agingupprogress.scar","tracking_agingupprogress.scar","PlayerUI_AgingUpProgress:GetForPlayer_IsAgingUp_Progress_EstimatedTimeOfCompletion_Icon_Name","player","22","public","core"
"playerui","playerui/tracking/tracking_agingupprogress.scar","tracking_agingupprogress.scar","PlayerUI_AgingUpProgress:_GetTrackingIntervalInTicks","","48","public","core"
"playerui","playerui/tracking/tracking_agingupprogress.scar","tracking_agingupprogress.scar","PlayerUI_AgingUpProgress:_Initialize","player","52","public","core"
"playerui","playerui/tracking/tracking_agingupprogress.scar","tracking_agingupprogress.scar","PlayerUI_AgingUpProgress:_InitializeForAbbasid","player","60","public","core"
"playerui","playerui/tracking/tracking_agingupprogress.scar","tracking_agingupprogress.scar","rule","","64","local","core"
"playerui","playerui/tracking/tracking_agingupprogress.scar","tracking_agingupprogress.scar","PlayerUI_AgingUpProgress:_InitializeForNonAbbasid","player","106","public","core"
"playerui","playerui/tracking/tracking_agingupprogress.scar","tracking_agingupprogress.scar","rule","","109","local","core"
"playerui","playerui/tracking/tracking_agingupprogress.scar","tracking_agingupprogress.scar","PlayerUI_AgingUpProgress:_UpdateLandmarkProgress","oldProgresses, newProgresses, entity","139","public","core"
"playerui","playerui/tracking/tracking_agingupprogress.scar","tracking_agingupprogress.scar","PlayerUI_AgingUpProgress:_GetForNonAbbasidPlayer_IsAgingUp","player","157","public","core"
"playerui","playerui/tracking/tracking_agingupprogress.scar","tracking_agingupprogress.scar","PlayerUI_AgingUpProgress:_GetForNonAbbasidPlayer_Progress_EstimatedTimeOfCompletion_UiInfo","player","161","public","core"
"playerui","playerui/tracking/tracking_agingupprogress.scar","tracking_agingupprogress.scar","PlayerUI_AgingUpProgress:_GetForAbbasidPlayer_IsAgingUp","player","181","public","core"
"playerui","playerui/tracking/tracking_agingupprogress.scar","tracking_agingupprogress.scar","PlayerUI_AgingUpProgress:_GetForAbbasidPlayer_Progress_EstimatedTimeOfCompletion_UiInfo","player","185","public","core"
"playerui","playerui/tracking/tracking_gameobjectrepository.scar","tracking_gameobjectrepository.scar","PlayerUI_GameObjectRepository:Initialize","","17","public","core"
"playerui","playerui/tracking/tracking_gameobjectrepository.scar","tracking_gameobjectrepository.scar","PlayerUI_GameObjectRepository:_Initialize","player","27","public","core"
"playerui","playerui/tracking/tracking_gameobjectrepository.scar","tracking_gameobjectrepository.scar","preparation","","31","local","core"
"playerui","playerui/tracking/tracking_gameobjectrepository.scar","tracking_gameobjectrepository.scar","abbasidPrep","","37","local","core"
"playerui","playerui/tracking/tracking_gameobjectrepository.scar","tracking_gameobjectrepository.scar","rule","entity","43","local","core"
"playerui","playerui/tracking/tracking_gameobjectrepository.scar","tracking_gameobjectrepository.scar","chinesePrep","","54","local","core"
"playerui","playerui/tracking/tracking_gameobjectrepository.scar","tracking_gameobjectrepository.scar","rule","entity","60","local","core"
"playerui","playerui/tracking/tracking_gameobjectrepository.scar","tracking_gameobjectrepository.scar","defaultPrep","","76","local","core"
"playerui","playerui/tracking/tracking_gameobjectrepository.scar","tracking_gameobjectrepository.scar","rule","entity","81","local","core"
"playerui","playerui/tracking/tracking_ownedsquads.scar","tracking_ownedsquads.scar","PlayerUI_OwnedSquads:Initialize","","11","public","core"
"playerui","playerui/tracking/tracking_ownedsquads.scar","tracking_ownedsquads.scar","PlayerUI_OwnedSquads:GetForPlayer","player","21","public","core"
"playerui","playerui/tracking/tracking_ownedsquads.scar","tracking_ownedsquads.scar","PlayerUI_OwnedSquads:_Initialize","player","25","public","core"
"playerui","playerui/tracking/tracking_ownedsquads.scar","tracking_ownedsquads.scar","resetRule","","26","local","core"
"playerui","playerui/tracking/tracking_ownedsquads.scar","tracking_ownedsquads.scar","countRule","squad","32","local","core"
"playerui","playerui/tracking/tracking_populationcomposition.scar","tracking_populationcomposition.scar","PlayerUI_PopulationComposition:Initialize","","11","public","core"
"playerui","playerui/tracking/tracking_populationcomposition.scar","tracking_populationcomposition.scar","PlayerUI_PopulationComposition:GetForPlayer_Worker_WorkerIdle_Military_MilitaryNonSiege_Siege","player","21","public","core"
"playerui","playerui/tracking/tracking_populationcomposition.scar","tracking_populationcomposition.scar","PlayerUI_PopulationComposition:_Initialize","player","31","public","core"
"playerui","playerui/tracking/tracking_populationcomposition.scar","tracking_populationcomposition.scar","resetRule","","41","local","core"
"playerui","playerui/tracking/tracking_populationcomposition.scar","tracking_populationcomposition.scar","workerRule","squad","53","local","core"
"playerui","playerui/tracking/tracking_populationcomposition.scar","tracking_populationcomposition.scar","militaryRule","squad","66","local","core"
"playerui","playerui/tracking/tracking_queuedstuff.scar","tracking_queuedstuff.scar","PlayerUI_QueuedStuff:Initialize","","11","public","core"
"playerui","playerui/tracking/tracking_queuedstuff.scar","tracking_queuedstuff.scar","PlayerUI_QueuedStuff:GetForPlayer","player","21","public","core"
"playerui","playerui/tracking/tracking_queuedstuff.scar","tracking_queuedstuff.scar","PlayerUI_QueuedStuff:_Initialize","player","25","public","core"
"playerui","playerui/tracking/tracking_queuedstuff.scar","tracking_queuedstuff.scar","resetRule","","26","local","core"
"playerui","playerui/tracking/tracking_queuedstuff.scar","tracking_queuedstuff.scar","scanRule","entity","33","local","core"
"playerui","playerui/tracking/tracking_reliclocations.scar","tracking_reliclocations.scar","PlayerUI_RelicLocations:Initialize","","11","public","core"
"playerui","playerui/tracking/tracking_reliclocations.scar","tracking_reliclocations.scar","PlayerUI_RelicLocations:GetForPlayer_Carried_Deposited","player","21","public","core"
"playerui","playerui/tracking/tracking_reliclocations.scar","tracking_reliclocations.scar","PlayerUI_RelicLocations:_Initialize","player","29","public","core"
"playerui","playerui/tracking/tracking_reliclocations.scar","tracking_reliclocations.scar","resetRule","","36","local","core"
"playerui","playerui/tracking/tracking_reliclocations.scar","tracking_reliclocations.scar","carriedRule","squad","44","local","core"
"playerui","playerui/tracking/tracking_reliclocations.scar","tracking_reliclocations.scar","depositedRule","entity","52","local","core"
"playerui","playerui/uidatacontext/initialize_datacontext.scar","initialize_datacontext.scar","PlayerUIDataContextMappings:Initialize","","16","public","core"
"root","rewards.scar","rewards.scar","CBA_Rewards_UpdateModuleSettings","","26","public","rewards"
"root","rewards.scar","rewards.scar","CBA_Rewards_PresetFinalize","","32","public","rewards"
"root","rewards.scar","rewards.scar","CBA_Rewards_Start","","265","public","rewards"
"root","rewards.scar","rewards.scar","CBA_Rewards_SetupObjective","","274","public","rewards"
"root","rewards.scar","rewards.scar","CBA_Rewards_SpawnUnits","","318","public","rewards"
"root","rewards.scar","rewards.scar","CBA_Rewards_StartingUnits","","343","public","rewards"
"root","rewards.scar","rewards.scar","CBA_Rewards_SpawnAndMove","player,unit,num","353","public","rewards"
"root","rewards.scar","rewards.scar","CBA_Rewards_nextRequirement","player","378","public","rewards"
"root","rewards.scar","rewards.scar","CBA_Rewards_OnEntityKilled","context","391","public","rewards"
"root","rewards.scar","rewards.scar","CBA_Rewards_List_Onslaught","","515","public","rewards"
"root","rewards.scar","rewards.scar","CBA_Rewards_List_Arena","","3629","public","rewards"
"rewards","rewards/cba_kill_scoring.scar","cba_kill_scoring.scar","CBA_GetKillPoints","victim","24","public","core"
"rewards","rewards/cba_rewards_arena.scar","cba_rewards_arena.scar","CBA_Rewards_List_Arena","","9","public","rewards"
"rewards","rewards/cba_rewards_onslaught.scar","cba_rewards_onslaught.scar","CBA_Rewards_List_Onslaught","","8","public","rewards"
"rewards","rewards/cba_rewards.scar","cba_rewards.scar","CBA_Rewards_UpdateModuleSettings","","33","public","rewards"
"rewards","rewards/cba_rewards.scar","cba_rewards.scar","CBA_Rewards_PresetFinalize","","45","public","rewards"
"rewards","rewards/cba_rewards.scar","cba_rewards.scar","CBA_Rewards_Start","","276","public","rewards"
"rewards","rewards/cba_rewards.scar","cba_rewards.scar","CBA_Rewards_OnGameOver","","280","public","rewards"
"rewards","rewards/cba_rewards.scar","cba_rewards.scar","CBA_Rewards_InitialSpawnWhenReady","","287","public","rewards"
"rewards","rewards/cba_rewards.scar","cba_rewards.scar","CBA_Rewards_ToLocText","value","301","public","rewards"
"rewards","rewards/cba_rewards.scar","cba_rewards.scar","CBA_Rewards_FormatObjectiveTitle","next_reward_title","336","public","rewards"
"rewards","rewards/cba_rewards.scar","cba_rewards.scar","CBA_Rewards_SetupObjective","","359","public","rewards"
"rewards","rewards/cba_rewards.scar","cba_rewards.scar","CBA_Rewards_SpawnUnits","","403","public","rewards"
"rewards","rewards/cba_rewards.scar","cba_rewards.scar","CBA_Rewards_StartingUnits","","433","public","rewards"
"rewards","rewards/cba_rewards.scar","cba_rewards.scar","CBA_Rewards_GetSpawnAnchor","player","443","public","rewards"
