"Category","File","Variable","Line","Value"
"gameplay","rogue\rogue_poi.scar","is_liberated","1103","is_liberated = false,"
"gameplay","rogue\rogue_poi.scar","is_champion","1104","is_champion = type_data.is_champion,"
"gameplay","rogue\rogue_poi.scar","is_keep","1105","is_keep = type_data.is_keep,"
"gameplay","rogue\rogue_poi.scar","skip_title","1106","skip_title = type_data.skip_title,"
"gameplay","rogue\rogue_poi.scar","marker","1107","marker = poi_marker,"
"gameplay","rogue\rogue_poi.scar","title","1108","title = title_entry,"
"gameplay","rogue\rogue_poi.scar","hpid_title","1109","hpid_title = nil,"
"gameplay","rogue\rogue_poi.scar","hp_height","1110","hp_height = type_data.hp_height,"
"gameplay","rogue\rogue_poi.scar","eg_ally","1111","eg_ally = EGroup_CreateUniqueWithPrefix(""eg_poi_ally""),"
"gameplay","rogue\rogue_poi.scar","sg_ally","1112","sg_ally = SGroup_CreateUniqueWithPrefix(""sg_poi_ally""),"
"gameplay","rogue\rogue_poi.scar","sg_enemy","1113","sg_enemy = SGroup_CreateUniqueWithPrefix(""sg_poi_enemy""),"
"gameplay","rogue\rogue_poi.scar","shore_owner","1134","shore_owner = ROGUE_NEUTRAL_PLAYER"
"gameplay","rogue\rogue_poi.scar","eg_shore","1135","eg_shore = poi_instance.eg_ally"
"gameplay","rogue\rogue_poi.scar","ally_created","1145","ally_created = true"
"gameplay","rogue\rogue_poi.scar","ally_created","1323","ally_created = true"
"gameplay","rogue\rogue_poi.scar","marker_index","1326","marker_index = marker_index + 1"
"gameplay","rogue\rogue_poi.scar","marker_index","1328","marker_index = 1"
"gameplay","rogue\rogue_poi.scar","ally_created","1355","ally_created = true"
"gameplay","rogue\rogue_poi.scar","ally_created","1361","ally_created = true"
"gameplay","rogue\rogue_poi.scar","budget","1413","budget = GetIntegerInExponentialRange((0.65 * budget), budget)"
"gameplay","rogue\rogue_poi.scar","budget","1416","budget = math.floor(budget / #poi_army_markers)"
"gameplay","rogue\rogue_poi.scar","units_data","1418","units_data = Rogue_POI_GetUnitData(budget, tier)"
"gameplay","rogue\rogue_poi.scar","units_data","1420","units_data = type_data.units_data"
"gameplay","rogue\rogue_poi.scar","poi_army_count","1427","poi_army_count = poi_army_count + 1"
"gameplay","rogue\rogue_poi.scar","player_army","1432","player_army = type_data.guard_owner"
"gameplay","rogue\rogue_poi.scar","name","1437","name = ""poi_army""..tostring(poi_army_count),"
"gameplay","rogue\rogue_poi.scar","player","1438","player = player_army,"
"gameplay","rogue\rogue_poi.scar","spawn","1439","spawn = marker,"
"gameplay","rogue\rogue_poi.scar","targetOrder","1440","targetOrder = TARGET_ORDER_PATROL,"
"gameplay","rogue\rogue_poi.scar","targets","1441","targets = {Util_GetPosition(marker)},"
"gameplay","rogue\rogue_poi.scar","units","1442","units = units_data"
"gameplay","rogue\rogue_poi.scar","all_liberated","1502","all_liberated = false"
"gameplay","rogue\rogue_poi.scar","poi_tempSGroup","1517","poi_tempSGroup = SGroup_CreateUnique(""poi_tempSGroup"")"
"gameplay","rogue\rogue_resource_spots.scar","spawned_wolf_count","115","spawned_wolf_count = spawned_wolf_count + 1"
"gameplay","rogue\rogue_resource_spots.scar","count","156","count = math.ceil(count * 0.5)"
"gameplay","rogue\rogue_resource_spots.scar","highest_score","211","highest_score = score"
"gameplay","rogue\rogue_resource_spots.scar","chosen_type","212","chosen_type = spot_type"
"gameplay","rogue\rogue_roamers.scar","ROAMER_ARRIVAL_THRESHOLD_SQUARED","14","ROAMER_ARRIVAL_THRESHOLD_SQUARED = 12 ^ 2"
"gameplay","rogue\rogue_roamers.scar","ROAMER_WAIT_TIME","15","ROAMER_WAIT_TIME = 5"
"gameplay","rogue\rogue_roamers.scar","eg_roamer_targets","16","eg_roamer_targets = EGroup_CreateUniqueWithPrefix(""eg_roamer_targets"")"
"gameplay","rogue\rogue_roamers.scar","sg_roamer_targets","17","sg_roamer_targets = SGroup_CreateUniqueWithPrefix(""sg_roamer_targets"")"
"gameplay","rogue\rogue_roamers.scar","mkr_roamer_exclude","18","mkr_roamer_exclude = Marker_FromName(""mkr_roamer_exclude"", """")"
"gameplay","rogue\rogue_roamers.scar","roamer_network","32","roamer_network = Network_Init(node_markers, spawner_markers)"
"gameplay","rogue\rogue_roamers.scar","roamer_monitor_index","47","roamer_monitor_index = roamer_monitor_index or 0"
"gameplay","rogue\rogue_roamers.scar","roamer_monitor_index","48","roamer_monitor_index = roamer_monitor_index + 1"
"gameplay","rogue\rogue_roamers.scar","roamer_monitor_index","50","roamer_monitor_index = 1"
"gameplay","rogue\rogue_rounds.scar","boss_lane","56","boss_lane = lane"
"gameplay","rogue\rogue_rounds.scar","boss_lane","60","boss_lane = Table_GetRandomItem(chosen_lanes)"
"gameplay","rogue\rogue_rounds.scar","remaining_sublane_names","131","remaining_sublane_names = { ""center"", ""left"", ""right"" }"
"gameplay","rogue\rogue_rounds.scar","remaining_sublane_names","133","remaining_sublane_names = { ""center"", ""right"", ""left"" }"
"gameplay","rogue\rogue_rounds.scar","boss_has_been_added","144","boss_has_been_added = true"
"gameplay","rogue\rogue_rounds.scar","is_boss_subwave","145","is_boss_subwave = true"
"gameplay","rogue\rogue_rounds.scar","wave_string","151","wave_string = wave_string.."" - ""..unit_row.numSquads.."" ""..unit_row.unit_name"
"gameplay","rogue\rogue_rounds.scar","overridePositions","199","overridePositions = Clone(subwave.sublane.positions, false)"
"gameplay","rogue\rogue_rounds.scar","trimmedPositionsCount","207","trimmedPositionsCount = trimmedPositionsCount + 1"
"gameplay","rogue\rogue_rounds.scar","overrideDistance","214","overrideDistance = overrideDistance + distance"
"gameplay","rogue\rogue_rounds.scar","previous_position","216","previous_position = position"
"gameplay","rogue\rogue_rounds.scar","overrideWalkingDistance","218","overrideWalkingDistance = overrideDistance - ARRIVAL_THRESHOLD_DISTANCE"
"gameplay","rogue\rogue_rounds.scar","overrideTravelTime","219","overrideTravelTime = overrideWalkingDistance /  WALK_SPEED"
"gameplay","rogue\rogue_rounds.scar","combatRange","248","combatRange = subwave.combatRange,"
"gameplay","rogue\rogue_rounds.scar","leashRange","249","leashRange = subwave.leashRange,"
"gameplay","rogue\rogue_rounds.scar","position","250","position = position,"
"gameplay","rogue\rogue_rounds.scar","attackBuildings","251","attackBuildings = subwave.attackBuildings,"
"gameplay","rogue\rogue_rounds.scar","super_ram_lane_name","285","super_ram_lane_name = lane_name"
"gameplay","rogue\rogue_rounds.scar","super_ram_lane_name","295","super_ram_lane_name = Table_GetRandomItem(eligible_lane_names)"
"gameplay","rogue\rogue_rounds.scar","is_super_round_wave","303","is_super_round_wave = true"
"gameplay","rogue\rogue_rounds.scar","subwaveCount","332","subwaveCount = subwaveCount + 1"
"gameplay","rogue\rogue_rounds.scar","is_super_ram_subwave","339","is_super_ram_subwave = true"
"gameplay","rogue\rogue_rounds.scar","isLastWave_Count","343","isLastWave_Count = isLastWave_Count + 1"
"gameplay","rogue\rogue_rounds.scar","army","393","army = subwave.army,"
"gameplay","rogue\rogue_rounds.scar","sgroup","394","sgroup = subwave.army.sgroup,"
"gameplay","rogue\rogue_rounds.scar","destroyGroupOnFinalize","395","destroyGroupOnFinalize = false,"
"gameplay","rogue\rogue_rounds.scar","wave_string","532","wave_string = wave_string.."" - value: ""..math.floor(wave.desired_value)..""/""..math.floor(largest_template_value)"
"gameplay","rogue\rogue_rounds.scar","subwave_string","539","subwave_string = subwave_string..unit_row.unit_name..""(""..unit_row.numSquads.."") """
"gameplay","rogue\rogue_rounds.scar","subwave_string","541","subwave_string = ""              ""..subwave.name.."" - launches at ""..Util_ConvertIntegerSecondsToStringTime(subwave.launc"
"gameplay","rogue\rogue_rounds.scar","subwave_string","544","subwave_string = subwave_string.."" - next launch at ""..next_subwave_launch_time_string"
"gameplay","rogue\rogue_rounds.scar","subwave_string","568","subwave_string = subwave_string..unit_row.unit_name..""(""..unit_row.numSquads.."") """
"gameplay","rogue\rogue_rounds.scar","player","649","player = ROGUE_ENEMY_WAVE_PLAYER,"
"gameplay","rogue\rogue_rounds.scar","sgroup","650","sgroup = squadsToRecover,"
"gameplay","rogue\rogue_rounds.scar","targets","651","targets = { EGroup_GetPosition(wonder) },"
"gameplay","rogue\rogue_rounds.scar","onDeathDissolve","652","onDeathDissolve = true,"
"gameplay","rogue\rogue_rounds.scar","moveUnloadOption","653","moveUnloadOption = MOVE_UNLOAD_OPTION_NEVER,"
"gameplay","rogue\rogue_sites.scar","directions","30","directions = { World_Pos(0, 0, 1), World_Pos(0, 0, -1), World_Pos(1, 0, 0), World_Pos(-1, 0, 0) }"
"gameplay","rogue\rogue_sites.scar","sites_created_relic","31","sites_created_relic = 0"
"gameplay","rogue\rogue_sites.scar","sites_created_pickup","32","sites_created_pickup = 0"
"gameplay","rogue\rogue_sites.scar","sites_created_camp_small","33","sites_created_camp_small = 0"
"gameplay","rogue\rogue_sites.scar","sites_created_camp_large","34","sites_created_camp_large = 0"
"gameplay","rogue\rogue_sites.scar","target_index","141","target_index = target_index + 1"
"gameplay","rogue\rogue_sites.scar","player","144","player = ROGUE_ENEMY_ALLY_PLAYER,"
"gameplay","rogue\rogue_sites.scar","units","145","units = unit_table,"
"gameplay","rogue\rogue_sites.scar","targetOrder","146","targetOrder = TARGET_ORDER_PATROL,"
"gameplay","rogue\rogue_sites.scar","targets","147","targets = targets,"
"gameplay","rogue\rogue_sites.scar","idleTime","148","idleTime = 4,"
"gameplay","rogue\rogue_tech_tree.scar","UT_INCLUDE","5","UT_INCLUDE = 1"
"gameplay","rogue\rogue_tech_tree.scar","UT_EXCLUDE","6","UT_EXCLUDE = 2"
"gameplay","rogue\rogue_tech_tree.scar","UT_REQUIRE","7","UT_REQUIRE = 3"
"gameplay","rogue\rogue_tech_tree.scar","UPGRADE_AGE_TYPES","9","UPGRADE_AGE_TYPES = {""scar_dark_age_upgrade"", ""scar_feudal_age_upgrade"", ""scar_castle_age_upgrade"", ""scar_imperial_age_u"
"gameplay","rogue\rogue_tech_tree.scar","archtypes","25","archtypes = {}"
"gameplay","rogue\rogue_tech_tree.scar","unit_names","31","unit_names = {}"
"gameplay","rogue\rogue_tech_tree.scar","unit_type_index","33","unit_type_index = unit_type_index + 1"
"gameplay","rogue\rogue_tech_tree.scar","unit_types","41","unit_types = {}"
"gameplay","rogue\rogue_tech_tree.scar","boss_archtypes","51","boss_archtypes = {}"
"gameplay","rogue\rogue_tech_tree.scar","races","63","races = {}"
"gameplay","rogue\rogue_tech_tree.scar","unit_type","72","unit_type = unit_type,"
"gameplay","rogue\rogue_tech_tree.scar","name","73","name = unit_name,"
"gameplay","rogue\rogue_tech_tree.scar","can_train","74","can_train = false,"
"gameplay","rogue\rogue_tech_tree.scar","sbps","75","sbps = {},"
"gameplay","rogue\rogue_tech_tree.scar","sbp_names","76","sbp_names = {}"
"gameplay","rogue\rogue_tech_tree.scar","collision","111","collision = true"
"gameplay","rogue\rogue_tech_tree.scar","previous_sbp","169","previous_sbp = race_unit_type.sbps[age.index]"
"gameplay","rogue\rogue_tech_tree.scar","previous_sbp_name","170","previous_sbp_name = race_unit_type.sbp_names[age.index]"
"gameplay","rogue\rogue_tech_tree.scar","wave_race","186","wave_race = ROGUE_ENEMY_WAVE_FACTION.race"
"gameplay","rogue\rogue_tech_tree.scar","wave_race_unit_types","187","wave_race_unit_types = wave_race.race_unit_types"
"gameplay","rogue\rogue_tech_tree.scar","wave_race_boss_unit_types","188","wave_race_boss_unit_types = wave_race.race_boss_unit_types"
"gameplay","rogue\rogue_tech_tree.scar","roamer_resources","224","roamer_resources = roamer_resources - (numSquads * unitCost)"
"gameplay","rogue\rogue_tech_tree.scar","unitname","225","unitname = ""overrideSBP"""
"gameplay","rogue\rogue_tech_tree.scar","roamer_resources","230","roamer_resources = roamer_resources - (numSquads * race_unit_type.cost)"
"gameplay","rogue\rogue_tech_tree.scar","remove_upgrade","271","remove_upgrade = true"
"gameplay","rogue\rogue_tech_tree.scar","remove_upgrade","274","remove_upgrade = true"
"gameplay","rogue\rogue_tech_tree.scar","remove_upgrade","276","remove_upgrade = true"
"gameplay","rogue\rogue_tech_tree.scar","remove_upgrade","279","remove_upgrade = true"
"gameplay","rogue\rogue_tech_tree.scar","remove_upgrade","281","remove_upgrade = true"
"gameplay","rogue\rogue_tech_tree.scar","remove_upgrade","283","remove_upgrade = true"
"gameplay","rogue\rogue_tech_tree.scar","remove_upgrade","288","remove_upgrade = true"
"gameplay","rogue\rogue_wave_templates.scar","wave_template","25","wave_template = WaveTemplate_Init({ subwave_template_1, subwave_template_2 })"
"gameplay","rogue\rogue_wave_templates.scar","wave_template","29","wave_template = WaveTemplate_Init({ subwave_template_1, subwave_template_2, subwave_template_3 })"
"gameplay","rogue\rogue_wave_templates.scar","grand_total_for_age","78","grand_total_for_age = grand_total_for_age + unit_row.proportion"
"gameplay","rogue\rogue_wave_templates.scar","string","106","string = string..""  -  Value range: ""..lane_age_info.lowest_template_value.."" - ""..lane_age_info.largest_template_value"
"gameplay","rogue\rogue_wave_templates.scar","anti_building_only_count","129","anti_building_only_count = anti_building_only_count + 1"
"gameplay","rogue\rogue_wave_templates.scar","support_only","132","support_only = false"
"gameplay","rogue\rogue_wave_templates.scar","good_vs_buildings_type_count","145","good_vs_buildings_type_count = good_vs_buildings_type_count + 1"
"gameplay","rogue\rogue_wave_templates.scar","proportion_total","287","proportion_total = proportion_total + unit_row.proportion"
"gameplay","rogue\rogue_wave_templates.scar","eligibile_template_count","352","eligibile_template_count = eligibile_template_count + 1"
"gameplay","rogue\rogue_wave_templates.scar","total_proportional_unit_cost","408","total_proportional_unit_cost = total_proportional_unit_cost + (unit_row.race_unit_type.cost * proportion_of_archtype)"
"gameplay","rogue\rogue.scar","ROGUE_ALL_WAVE_SQUADS_SGROUP","96","ROGUE_ALL_WAVE_SQUADS_SGROUP = SGroup_CreateUniqueWithPrefix(""rogue_wave_squads_"")"
"gameplay","rogue\rogue.scar","first_wave_time","240","first_wave_time = 35"
"gameplay","rogue\rogue.scar","initial_interval","241","initial_interval = 35"
"gameplay","rogue\rogue.scar","final_interval","242","final_interval = 35"
"gameplay","rogue\rogue.scar","first_wave_time","263","first_wave_time = GetIntegerInExponentialRange(630, 210)"
"gameplay","rogue\rogue.scar","initial_interval","264","initial_interval = GetIntegerInExponentialRange(210, 70) * interval_modifier"
"gameplay","rogue\rogue.scar","final_interval","265","final_interval = GetIntegerInExponentialRange(105, 35) * interval_modifier"
"gameplay","rogue\rogue.scar","initial_interval","267","initial_interval = math.ceil(initial_interval)"
"gameplay","rogue\rogue.scar","final_interval","268","final_interval = math.ceil(final_interval)"
"gameplay","rogue\rogue.scar","roamer_start_at","295","roamer_start_at = roamer_start_at or GetIntegerInExponentialRange(1000, 400)"
"gameplay","rogue\rogue.scar","roamer_interval","296","roamer_interval = roamer_interval or GetIntegerInExponentialRange(625, 250)"
"gameplay","rogue\rogue.scar","roamer_value_initial","297","roamer_value_initial = roamer_value_initial or GetIntegerInExponentialRange(120, 300)"
"gameplay","rogue\rogue.scar","roamer_value_increment","298","roamer_value_increment = roamer_value_increment or GetIntegerInExponentialRange(30, 75)"
"gameplay","rogue\rogue.scar","first_roamer","310","first_roamer = false"
"gameplay","rogue\rogue.scar","time","313","time = time + roamer_interval"
"gameplay","rogue\rogue.scar","roamer_value","314","roamer_value = roamer_value + roamer_value_increment"
"gameplay","rogue\rogue.scar","after_boss","345","after_boss = boss_round_index <= #boss_round_times and time + interval + break_time >= boss_round_times[boss_round_index"
"gameplay","rogue\rogue.scar","boss_round_index","349","boss_round_index = boss_round_index + 1"
"gameplay","rogue\rogue.scar","boss_time","350","boss_time = interval * BOSS_FACTOR"
"gameplay","rogue\rogue.scar","time","356","time = time + interval + boss_time"
"gameplay","rogue\rogue.scar","time","359","time = time + interval + break_time"
"gameplay","rogue\rogue.scar","rounds_since_break","361","rounds_since_break = 0"
"gameplay","rogue\rogue.scar","time","363","time = time + interval"
"gameplay","rogue\rogue.scar","time","366","time = math.floor(time + 0.5)"
"gameplay","rogue\rogue.scar","event","368","event = Rogue_AddRoundAt(time)"
"gameplay","rogue\rogue.scar","last_event","371","last_event = event"
"gameplay","rogue\rogue.scar","rounds_since_break","379","rounds_since_break = rounds_since_break + 1"
"gameplay","rogue\rogue.scar","break_time","381","break_time = final_interval * BREAK_FACTOR"
"gameplay","rogue\rogue.scar","rounds_since_break","382","rounds_since_break = 0"
"gameplay","rogue\rogue.scar","ROUNDS_REPEAT_END","412","ROUNDS_REPEAT_END = time"
"gameplay","rogue\rogue.scar","rounds_since_break","417","rounds_since_break = rounds_since_break + 1"
"gameplay","rogue\rogue.scar","break_time","419","break_time = interval * BREAK_FACTOR"
"gameplay","rogue\rogue.scar","rounds_since_break","420","rounds_since_break = 0"
"gameplay","rogue\rogue.scar","time","425","time = time + interval + break_time"
"gameplay","rogue\rogue.scar","time","426","time = math.floor(time + 0.5)"
"gameplay","rogue\rogue.scar","interval_string","437","interval_string = interval_string.."" - After Boss"""
"gameplay","rogue\rogue.scar","interval_string","440","interval_string = interval_string.."" - Infinite"""
"gameplay","rogue\rogue.scar","last_round_time","444","last_round_time = round_time"
"gameplay","shieldwall.scar","SHIELDWALL_UNIT_SPACING","10","SHIELDWALL_UNIT_SPACING = 1.2			-- how far apart the units are positioned along a row (this may change a bit as it tries"
"gameplay","shieldwall.scar","SHIELDWALL_ROW_SPACING","11","SHIELDWALL_ROW_SPACING = 1				-- how far behind a row the next row is positioned"
"gameplay","shieldwall.scar","SHIELDWALL_NUM_ROWS","12","SHIELDWALL_NUM_ROWS = 2					-- maximum number of rows (may change if there aren't enough units)"
"gameplay","shieldwall.scar","SHIELDWALL_LAST_ROW_FILL","13","SHIELDWALL_LAST_ROW_FILL = 1			-- what percentage of units the last row should have"
"gameplay","shieldwall.scar","SHIELDWALL_BACKFILL_DISTANCE","14","SHIELDWALL_BACKFILL_DISTANCE = 5.5		-- how far behind the first row the backfill units will position themselves"
"gameplay","shieldwall.scar","unitNumber","77","unitNumber = unitNumber - rowCountAdjustment"
"gameplay","shieldwall.scar","specialUnit_frequency","90","specialUnit_frequency = unitNumber / SGroup_CountSpawned(specialUnits)"
"gameplay","shieldwall.scar","specialUnit_next","91","specialUnit_next = specialUnit_frequency / 2"
"gameplay","shieldwall.scar","position","100","position = Util_ScarPos(position.x, position.z)"
"gameplay","shieldwall.scar","squad","104","squad = SGroup_GetClosestSquad(specialUnits, position)"
"gameplay","shieldwall.scar","specialUnit_next","106","specialUnit_next = specialUnit_next + specialUnit_frequency"
"gameplay","shieldwall.scar","squad","108","squad = SGroup_GetClosestSquad(data.units.backfill, position)"
"gameplay","shieldwall.scar","squadID","113","squadID = Squad_GetID(squad),"
